error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,离职人的精神状态,6,2,0.0492,0.0002,0.75,5.2121,13.2495,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,职人的,6,2,0.0492,0.0002,0.75,5.2121,13.2495,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,职人的精,6,2,0.0492,0.0002,0.75,5.2121,13.2495,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,职人的精神,6,2,0.0492,0.0002,0.75,5.2121,13.2495,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,职人的精神状,6,2,0.0492,0.0002,0.75,5.2121,13.2495,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,职人的精神状态,6,2,0.0492,0.0002,0.75,5.2121,13.2495,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,作两,4,1,0.0328,0.0001,0.8,5.3383,11.7413,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,写论文，,4,1,0.0328,0.0001,0.8,5.3383,11.7413,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,家注,4,1,0.0328,0.0001,0.8,5.3383,11.7413,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,工作两,4,1,0.0328,0.0001,0.8,5.3383,11.7413,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,案，我,4,1,0.0328,0.0001,0.8,5.3383,11.7413,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研日常论,4,1,0.0328,0.0001,0.8,5.3383,11.7413,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研日常论文,4,1,0.0328,0.0001,0.8,5.3383,11.7413,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,诉还,4,1,0.0328,0.0001,0.8,5.3383,11.7413,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,文研究,5,2,0.041,0.0002,0.7143,5.0365,11.2387,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,文研究生,5,2,0.041,0.0002,0.7143,5.0365,11.2387,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,论文研究,5,2,0.041,0.0002,0.7143,5.0365,11.2387,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,论文研究生,5,2,0.041,0.0002,0.7143,5.0365,11.2387,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,职人,6,3,0.0492,0.0004,0.6667,4.8755,11.2277,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,卷不,6,4,0.0492,0.0005,0.6,4.6241,9.7354,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,文研,5,3,0.041,0.0004,0.625,4.6999,9.3634,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,论文研,5,3,0.041,0.0004,0.625,4.6999,9.3634,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,了电话，,4,2,0.0328,0.0002,0.6667,4.8274,9.1032,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,低血糖,4,2,0.0328,0.0002,0.6667,4.8274,9.1032,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,公考编,4,2,0.0328,0.0002,0.6667,4.8274,9.1032,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,卷不动,4,2,0.0328,0.0002,0.6667,4.8274,9.1032,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,吃饭、,4,2,0.0328,0.0002,0.6667,4.8274,9.1032,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,考公考,4,2,0.0328,0.0002,0.6667,4.8274,9.1032,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,考公考编,4,2,0.0328,0.0002,0.6667,4.8274,9.1032,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,。有人,4,3,0.0328,0.0004,0.5714,4.4908,7.418,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,常论,4,3,0.0328,0.0004,0.5714,4.4908,7.418,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,常论文,4,3,0.0328,0.0004,0.5714,4.4908,7.418,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很生气，,4,3,0.0328,0.0004,0.5714,4.4908,7.418,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,日常论,4,3,0.0328,0.0004,0.5714,4.4908,7.418,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,日常论文,4,3,0.0328,0.0004,0.5714,4.4908,7.418,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,足够了,4,3,0.0328,0.0004,0.5714,4.4908,7.418,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,这份工,4,3,0.0328,0.0004,0.5714,4.4908,7.418,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,人的精神状态,12,21,0.0984,0.0026,0.3636,3.7649,7.2618,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,真想,5,5,0.041,0.0006,0.5,4.2477,6.9851,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,人的精神状,12,23,0.0984,0.0028,0.3429,3.6757,6.7409,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,低血,4,4,0.0328,0.0005,0.5,4.2394,6.2394,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,如死,4,4,0.0328,0.0005,0.5,4.2394,6.2394,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,如死灰,4,4,0.0328,0.0005,0.5,4.2394,6.2394,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心如死,4,4,0.0328,0.0005,0.5,4.2394,6.2394,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心如死灰,4,4,0.0328,0.0005,0.5,4.2394,6.2394,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,拉黑了，,4,4,0.0328,0.0005,0.5,4.2394,6.2394,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,死灰,4,4,0.0328,0.0005,0.5,4.2394,6.2394,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,黑了，,4,4,0.0328,0.0005,0.5,4.2394,6.2394,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,人的精,12,27,0.0984,0.0033,0.3077,3.518,5.8815,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,人的精神,12,27,0.0984,0.0033,0.3077,3.518,5.8815,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,公考,4,5,0.0328,0.0006,0.4444,4.0386,5.3676,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,常读,4,5,0.0328,0.0006,0.4444,4.0386,5.3676,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,日常读,4,5,0.0328,0.0006,0.4444,4.0386,5.3676,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,生组,4,5,0.0328,0.0006,0.4444,4.0386,5.3676,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,血糖,4,5,0.0328,0.0006,0.4444,4.0386,5.3676,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,饭、,4,5,0.0328,0.0006,0.4444,4.0386,5.3676,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,家家,5,8,0.041,0.001,0.3846,3.812,4.9985,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,入职，,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很担心研,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很担心研究,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很担心研究生,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很担心研究生的,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很担心研究生的精,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,很担心研究生的精神状态,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心研,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心研究,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心研究生,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心研究生的,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心研究生的精,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心研究生的精神,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,心研究生的精神状,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,担心研,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,担心研究,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,担心研究生,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,担心研究生的,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,担心研究生的精,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,担心研究生的精神,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,，把他,4,6,0.0328,0.0007,0.4,3.8714,4.6971,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,离职,11,33,0.0902,0.004,0.25,3.2275,4.3344,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,败了,5,10,0.041,0.0012,0.3333,3.6005,4.1743,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,休，,4,7,0.0328,0.0009,0.3636,3.7282,4.1659,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,了电话,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,发了个,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,学生上,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生的精,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生的精神,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生的精神状,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生的精神状态,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生的精,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生的精神,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生的精神状,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生的精神状态,4,8,0.0328,0.001,0.3333,3.6029,3.7353,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生论文,5,12,0.041,0.0015,0.2941,3.4259,3.5684,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生论文,5,12,0.041,0.0015,0.2941,3.4259,3.5684,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,劳动,6,16,0.0492,0.0019,0.2727,3.3234,3.5562,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,五一假,4,9,0.0328,0.0011,0.3077,3.4915,3.3794,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,五一假期,4,9,0.0328,0.0011,0.3077,3.4915,3.3794,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,早饭,4,9,0.0328,0.0011,0.3077,3.4915,3.3794,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,脸都,4,9,0.0328,0.0011,0.3077,3.4915,3.3794,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,研究生论,5,13,0.041,0.0016,0.2778,3.3488,3.3223,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,究生论,5,13,0.041,0.0016,0.2778,3.3488,3.3223,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,我实,6,18,0.0492,0.0022,0.25,3.2087,3.1897,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
up_to_down,direction flip,extract mixed-valence success-after-hardship and high-gloss-with-complaint cues,一假,4,10,0.0328,0.0012,0.2857,3.3913,3.0808,UP,achievement_elite_education,contextual_frame,treat complaints/setbacks as background when final outcome is achieved advantage/highlight
