id,content,gt,predicted
nc_00023,"深圳这是爆发了？？！！居然有这么多
竟然有这么多可以玩的！！太幸福啦
 #深圳同城   #兴趣爱好",1,0.0
nc_00028,"追星女给deepseek跪了
因为之前用deepseek买过彩票 小中了30 然后这次拼车买的专辑 黑紫各五本 不知道怎么选 就想着也寻求一下帮助 希望能抽到梦情 开抽前画了一下自己想要的 然后就水灵灵的抽到了 激动！！！（不是车主的没关系 线下买专辑也可以试试） #deepseek   #金智秀  #jisoo   #专辑   #追星   #幸运儿   #发出尖锐的爆鸣声",1,0.0
nc_00036,"稀里糊涂买了一只小狗
 #让我看看大家的潦草小狗吧 
本来要买小兔兔的 结果稀里糊涂买了小狗
这是不是纯种的呀  不过不管是不是 我都爱它
怕狗狗疼 问卖家它的耳朵粘的固定的是什么 怎么弄下来   也没回复我  不知道它的耳朵会不会疼 #雪纳瑞   #狗狗品种 
 #第一次养狗   #这是我的小狗   #带小狗回家   #这个世界上怎么能没有狗狗   #请问这是什么品种的狗狗",1,0.0
nc_00037,"宝怪🇭🇰酒店拼房差三个！
蹲，宝怪香港🇭🇰演唱会搭子，拼房。
酒店已订！双床房房间大
场馆边的天际万豪，有连廊去场馆，很方便
坐标：长沙 已成年
婉拒wcn😍😍😍❤️ #babymonster   #香港  #演唱会",1,0.0
nc_00053,"打折出金智秀香港见面会vip
1988的1700出 #金智秀   #粉丝见面会   #见面会",1,0.0
nc_00055,"发疯了
我靠，我中了澳洲whv ，但是我的英语是狗屎怎么办，我疯了，我真的没想到。
 #哪有不疯的硬撑罢了   #上网就是为了发疯   #whv澳洲  我疯了",1,0.0
nc_00056,"云南有这种感觉的民宿吗
 #氛围感民宿   #隐居山林的民宿 
想暑假带小孩去小住避暑，租一个民宿，有这种风格的吗？求推荐，快来私我呀",1,0.0
nc_00059,"末世来了，英专的我竟成了最后的救世主！
一觉醒来，我发现世界变了。街道上到处都是行尸走肉，丧尸们摇摇晃晃地游荡，嘴里还念叨着：“Brains... Brains...” 我吓得赶紧躲进宿舍，打开手机一看，热搜第一竟然是“全球丧尸爆发，唯一解药：英语专八证书！”
	
没错，你没看错！科学家们发现，丧尸病毒对英语专业的人完全无效，尤其是那些通过专八考试的人，体内竟然自带抗体！更离谱的是，丧尸们似乎对英语特别敏感，只要听到标准的英音或美音，就会自动退避三舍，甚至还会鞠躬行礼，仿佛在说：“Sorry to disturb you, sir/madam.”
	
于是，我带着我的专八证书和一本《新编英语语法教程》，勇敢地走出了宿舍。一路上，我遇到了其他专业的幸存者，他们看到我就像看到了救世主，纷纷跪地求我：“大佬，带带我们吧！我们愿意用毕生的零食和奶茶供奉您！”
	
我微微一笑，掏出了我的终极武器——英语专八听力真题，开始对着丧尸们播放。果然，丧尸们听到听力材料后，纷纷捂住耳朵，痛苦地倒地打滚，最后竟然恢复了人类意识！原来，听力题才是真正的解药！
	
更离谱的是，联合国紧急成立了“英语专业拯救世界指挥部”，我被任命为总指挥，负责带领全球英语专业的学生拯救人类。我们每天的任务就是对着丧尸们朗读《莎士比亚全集》、背诵《高级英语》、甚至还要教他们写dictation技巧。
	
渐渐地，丧尸们不仅恢复了意识，还开始主动学习英语。他们成立了“丧尸英语角”，每天练习口语，甚至还有人报名了雅思考试！就这样考试的丧尸越来越多，考官眼看着忙不过来了，在万众瞩目下竟说出这样的话：“any volunteer？”
	
就这样，世界恢复了和平，而我，一个普通的英语专业学生，竟然成了全人类的英雄。
 #英专生   #专八   #精神稳定发疯   #炸掉全世界   #英专生就业   #抽象   #发疯文学   #刚睡醒",1,0.0
nc_00060,"喜茶清爽芭乐提升杯！
➕弹弹冻➕轻芝芝云顶 升杯！超好喝！ #喜茶轻果茶   #芭乐   #好喝不怕胖   #清爽低负担低糖更健康   #果茶爱好者   #清爽低负担",1,0.0
nc_00068,"这模糊的美~
 #ruka   #ruka河井瑠花   #ruka天赋舞者   #BABYMONSTER   #YG 
致最美丽的姐姐，23岁的你～愿你的生活充满幸福 🌸 我非常爱你 🎀
—————————————————
250320｜队友更新Ruka相关
©BABYMONSTER_YG",1,0.0
nc_00069,"吉隆坡我只做三件事❗️
拍完这些图再离开吉隆坡
这次是真的吃到大饼了哈哈哈，超长塔饼很好拍！
	
1️⃣ 超长塔饼🫓📍TG’s Bistro
2️⃣拍麦当劳🍔📍乐天广场
3️⃣ 通往双子塔的森林大道📍Jalan Tunku Putra
4️⃣仰拍双子塔全景📍kcll park
	
 #不为打卡的旅行   #先出发再说   #我来这里只办三件事   #世界这本书   #吉隆坡   #吉隆坡旅游   #吉隆坡攻略   #出去玩这样拍   #我拍到的治愈画面",1,0.0
nc_00071,"对夏天的记忆是蓝色的sea 沙滩、阳光、大海,最原始的快乐广东天气越来越暖和了可以去海边走走啦!(恋夏一族已经开始暗暗 欣喜",1,0.0
nc_00072,"因为一张图来了日本一趟| live图给的生命力四国水族馆真的很美, 很多人在这里拍了人生照片不得不说日本人的审美等级很绝小小的水族馆实际物种并不多也不特别偏偏通过设计让顾客有更为特殊的体验",1,0.0
nc_00073,拍照上镜都是“装”出来的#上镜 #来拍照了 #表情管理 #拍照技巧 #上镜技巧 #拍照表情管理 #镜头感,1,0.0
nc_00074,#乐佩公主 #东京迪士尼,1,0.0
nc_00075,其实我已经过上普通人里很好的生活了!有舒服的小家有贴心上进爱干净的伴侣 有乖巧可爱的小猫有理解支持我们的爸妈 身体健康工作自由经常出去旅游 是小时候向往的生活呀!#不是豪宅但特别好宅 #在平凡的日子里感受幸福 #这就是我想要 的生活 #一边生活一边治愈 #我在过一种很养人的生活 #喜欢简 单干净的生活 #把家过成自己喜欢的样子 #独居生活 #生活虽然 普普通通 #用生活治愈生活,1,0.0
nc_00076,淡水隱藏景點|天空之城#淡水隱藏景點 我終於找到它了!隱藏在腳踏車道的天空之 城機器人兵沒特別找真的不會注意到位置就在捷運竹圍站2號出口出站後左... More,1,0.0
nc_00077,"在深圳,拍到了人生照片《玫瑰的故事》真的太上头啦 刘亦菲扮演的黄亦玫美到了心尖上黄玫瑰不再是原谅 等待爱情它有了新的含义活出自己主持自己爱自己每个女孩子都应该拥有的一套写真像黃亦玫般热烈闪耀坐标:深圳",1,0.0
nc_00078,"意大利旅行攻略卡普里岛一日游 意大利小众旅行路线推荐#旅游看世界,#意大利# 地中海 #卡普里岛",1,0.0
nc_00079,"韩系少女感万能姿势! #女生拍照姿势快来学啊!#拍出氛围感#来拍照了 #
拍岂能姦藥#拍照#拍照教程#穿搭#苏茵茵",1,0.0
nc_00081,"放弃北海道* ❅ ･ﾟ🩵这里美的不像地球！
我不冷，我装的🥶🥶
新穗高实在太美了，不输藏王树冰，超越美瑛，是这趟中部北陆最惊喜的一站！！（我还是很爱北海道啦，连去三年了偶尔换换口味嘻嘻
        
#新年旅行第一站 #反向旅行出门溜溜 #不早起旅行日记 #逛逛童年梦核公园 #红薯旅行家 #旅行vlog #日本 #日本旅行 #日本旅行攻略 #名古屋 #日本北陆旅行 #新穗高 #北海道旅行 #氛围感 #雪地拍照 #雪地靴 #来拍照了",1,0.0
nc_00083,"日本4-6月无尽花海，已经开始期待满城花开了
日本不止有樱花！快来收藏这些美丽花海~
        
1️⃣国营日立海滨公园
450万株喜林草铺满山丘，蓝白相间的花海与蓝天融为一体，春季的喜林草花海被称为“baby-blue-eyes”，山顶还能俯瞰太平洋，超治愈
🕙4月-5月中旬
🎫800日元
🚇从东京站乘坐JR特急到胜田站，换乘海滨铁道1号线，再转免费巴士直达公园
        
2️⃣足利花卉公园
100多棵藤树，以藤花隧道闻名，被誉为“花的艺术村”，80米和110米的藤花隧道，紫、粉、白三色藤花垂落，宛如童话世界
🕙4月1日-5月30日
🎫成人1900日元/儿童1000日元
🚇从东京站乘坐JR两毛线到足利花卉公园站，步行5分钟即达
        
3️⃣富士芝樱祭
80万株芝樱铺成2.4公顷的花毯，背景是富士山与本栖湖粉、白、紫三色芝樱与富士山残雪相映，夜间点灯更浪漫
🕙4月中旬-5月下旬
🎫成人1000-1300日元
        
4️⃣河内藤园
日本蕞美的藤花胜地，22种藤花交织成梦幻隧道，百年藤树更是震撼，80米和110米的藤花隧道，紫藤、白藤、红藤交相辉映，拍照绝佳
🕙4月下旬-5月上旬
🎫1500日元
🚇从福冈市区自驾约1小时，或乘坐JR至小仓站后打车前往
        
5️⃣美瑛町四季彩之丘
北海道超人气花田，30多种花卉从春到秋轮番绽放，丘陵地形让花田层次分明
📍北海道上川郡美瑛町新星第3
🕙4月下旬-10月下旬
🎫花田管理费200日元
🚇从札幌乘坐JR到美马牛站，步行25分钟即达
        
6️⃣藻琴山芝樱公园
北海道最大的芝樱公园，粉红色花海铺满山坡，芝樱花海与远山相映，还可体验花田迷宫，适合亲子游
📍北海道网走郡大空町东藻琴末广393
🕙5月上旬-6月上旬
🎫1500日元
🚇从女满别机场乘车约30分钟即达
        
7️⃣长谷寺紫阳花
镰仓紫阳花三大名所之一，半山腰的花径俯瞰大海，紫阳花小径与古寺相映，6月花期时满山蓝紫色花海
📍神奈川県鎌倉市長谷３丁目１１−２
🕙6月下旬-8月
🎫400日元
🚇从镰仓站乘坐江之电到长谷站，步行5分钟即达
        
需要咨询定制旅行的宝子，请回复【日期+人数】
        
#日本花海 #日本定制旅行  #富士芝樱 #足利花卉公园 #国营日立海滨公园 #紫阳花 #日本包车定制游",1,0.0
nc_00084,"冲绳摄影师的看家本事当然是琉装写真
感谢我们的客人踊跃报名参加琉装旅拍一日游！
琉の影工作室可以提供包含琉装的旅拍，以及自带琉装的跟拍。包含琉装更划算哦！
        
我们也提供旅拍包车一日之旅！
碧海蓝天，冲绳美好的春天，快来拍一套美美哒琉装写真吧！
        
#我的摄影日记 #冲绳旅拍 #冲绳摄影师 #琉装 #琉装写真 #琉球服 #旅拍 #旅拍摄影师 #新原司源 #日本旅行",1,0.0
nc_00085,"以为日本和歌山够美了⭕直到我去了山阴山阳
#小众旅行地
避开京都大阪的拥挤人潮
在《铃芽之旅》的取景地独享海岸线
用JR山阴山阳开启一场
治愈系初夏小众深度游！
	
这不为了让大家玩得舒舒服服，我专门搞了一个巨详细的“躺玩”行程，懒人、i人、p人赶紧上车！
——✅全程商务专车、双语司导、专属24h线上管家、一站式搞定吃住行、签证、门票、境外险、电话卡等等，独立成团，1v1专属定制，想想就好爽！
——
🌿鸟取篇
📍鸟取砂丘（7:00am独享无人之境）
→ 骑骆驼穿越沙漠尽头看日本海
📍浦富海岸游船（东方挪威峡湾）
→ 玻璃海水+柱状节理奇观
📍白兔神社（日本最灵结缘神社）
→ 撸神使白兔+买粉水晶御守
	
🌸岛根篇
📍出云大社（日本最古老神社）
→ 参拜巨型注连绳+吃结缘红豆饼
📍足立美术馆（连续20年日本庭院NO.1）
→ 借景艺术+初夏新绿倒影池
📍宍道湖（日本百景TOP3）
→ 推荐「一畑巴士」环湖观景线
	
🌊冈山&广岛篇
📍后乐园×冈山城（三大名园晨光漫步）
→ 6月限定灯光秀
📍尾道千光寺（乘缆车登顶猫の细道）
→ 紫阳花海+濑户内海全景
📍鞆之浦（《悬崖上的金鱼姬》原型）
→ 潮风亭吃当季鰆鱼刺身
	
山口篇
📍角岛大桥（日本最美跨海公路）
→ 建议租敞篷车拍公路大片
📍元乃隅神社（CNN评日本z美31景）
→ 123座朱红鸟居直插玄界滩
📍青海岛巡航（海蚀洞窟探险）
→ 邂逅野生海豚群
——
🍱【初夏限定味觉暴击】
✅鸟取：松叶蟹味噌汤+梨冰淇淋
✅岛根：出云荞麦面三段重+石见和牛
✅广岛：牡蛎屋爆浆炸牡蛎
‼️5月必吃：竹叶粽（柏饼）
	
🏨【住宿Tips】
【星野·界玉造】感受极致日式美学奢华体验
【望湖楼】睡进湖泊，赏湖泡汤
【松田屋】江户风韵下打造极致泡汤体验
——
📸拍照C位：
✔足立美术馆「枯山水庭」落地窗
✔角岛大桥航拍
✔宍道湖日落时分的「夫妇岩」剪影
——
💌行程推荐
D1 国内-冈山
D2 备中松山城-仓敷美-运河游船-儿岛牛仔裤街
D3 本通商店街-尾道海岸-千光寺-岛波海道骑行
D4 鸟取沙丘-砂之美术馆-鸟取海风道骑行
D5 大山隐岐国立公园-足立美术馆-宍道湖
D6 木棉街道和服-出云大社-日御琦灯塔
D7 萩城下町-玻璃DIY-秋芳洞-角岛大桥-汤田温泉
D8 锦带桥-严岛神社-原子弹爆炸圆顶建筑-广岛美术馆
D9 广岛-国内
若了解更多详情，可直接📩我哦~
#日本 #日本旅行 #日本旅行私人定制 #避开人群旅行  #要春游更要村游 #鸟取 #日本旅游 #日本小众旅行",1,0.0
nc_00086,"越南🇻🇳迪士尼 Vinwonders富国岛珍珠乐园
一定要去富国岛温佩乐园的理由：
富国岛珍珠游乐园（VinWonders Phú Quốc）位于越南富国岛。乐园横跨50公顷郁郁葱葱的绿地，六大区域共12个主题为游客提供逃离日常的体验。两座水上乘骑设施帮助乐园提升整体体验和竞争力 水上乘骑都进行了创造性的主题包装让游客的想象力腾飞到遥远的国度。
探索亚洲首屈一指且是越南最大的主题公园，体验从古至今 12种人类文明，探索6个分区超过100种超级独特的娱乐活动，在东南亚最大水上乐园狂热玩耍，征服地球上最冒险的20款游戏(有专业工作人员，安全保障），震撼观赏百万美元投资世界级演出《曾经》。通过越南首度出现的冒险游戏穿越时空，探索神奇大陆勇士村-乘坐，维京船，沿着激流漂游，探索古代北欧部落隐藏无数秘密火山惊魂-化身冒险者，从30米高度乘船穿越巨大瀑布，揭开亚马逊丛林深处火山的秘密，恶龙诅咒-成为以拯救国王为使命的骑士，通过越南第一个暗室互动游戏与恶战斗。在海王宫殿了解数以万计的海洋生物的生活，探索独特的龟形水族馆建筑，被认为是富国岛珍珠乐园的象征。在世界上五大水族馆之一欣赏梦幻般的海景。领略五个世界递来的惊喜：海洋漂泊、海洋宝藏、冰宫、巨人王国和鲨鱼领地。不能错过的活动：《曾经》演出，用神奇魔法和一级现代特效与火凤凰共同写完未的书，仙女鱼表演，醉舞，被鱼吃的表演，珍珠乐园欢迎朋友之歌，嘉年华游行-沉浸在充满活力 色彩缤纷的游行中，探索 5 个奇幻世界的多元宇宙：神奇王国、神秘绿洲、古老山谷、神秘森林、狂野西部。欣赏北欧建筑风格的斯堪的纳维亚村，探索维京文化，变身随时准备迎接任何挑战的勇士-秘密村庄，变身火奴鲁鲁原住民征服东南亚最大水上乐园，享受夏威夷的热带天堂，在泳池中与激荡的“海啸”缠斗-龙卷风世界，在世界上最大的5个水族馆之一欣赏雄伟的水下王国，了解物种并体验在海中过夜，共同走进灯光艺术与音乐构建的超现实空间，欣赏被称为海洋舞者的1260个独特海洋生物婀娜的姿态与斑斓的色彩，踏上神秘远古时代的冒险之旅，探索玛雅文明、希腊文明，穿越包含无数“危险”的南美洲丛林-探险世界, 餐饮与购物-海马餐厅，越南美食…#游乐场 #水上乐园 #世界上最快乐的地方 #迪士尼 #珍珠乐园 #越南富国岛 #富国岛 #越南旅行 #越南旅游 #游乐园",1,0.0
nc_00087,"来大理拍照必去的地方
原以为大理已经很美了💦
直到来到海东文笔村  拍照场景超出片
原来童话场景是真实存在的🎈#有种向往叫诗和远方 #在有风的地方 #听风的话去了想去的地方",1,0.0
nc_00090,"唯一的缺点，只有大阪才有‼️‼️‼️
#动一动过春天
        
有且只有大阪环球影城才有的hello Kitty园区
只想和姐妹👯‍♀️👭在里面拍一万张照片🤳
粉粉配蓝天白云⛅️根本不需要滤镜…
这里不大🐱
适合中场休息时来这里吃吃喝喝休息🤳
        
#大阪环球影城#大阪环球影城kitty#hellokitty控#大阪旅行#日本旅行#hellokitty联名#hellokitty#大阪环球影城攻略#kitty控#大阪旅游#大阪周边#环球影城#日本环球影城#日本旅游#日本环球影城攻略#日本环球影城周边#日本大阪环球影城",1,0.0
nc_00091,"厦门 | 假装在南法🍋
厦门z喜欢的民宿！！！
朋友都以为我去了南法
主理人的审美真的好好
每个角落/细节我都好喜欢🥰
从走进这里开始
脑海里就自动响起“Mystery of Love”
不敢想象如果我住在这里
将会有多幸福😭😭😭
🙊已经分享给每个要来厦门旅游的好朋友了！
.
#寻找思明最美打卡点 #好巳乐思明 #新春游思明 #厦门旅行 #厦门拍照 #厦门旅游 #厦门Citywalk #厦门旅行 #厦门旅游 #厦门民宿 #厦门探店 #来拍照了#记录浪漫生活",1,0.0
nc_00092,"摄影师的行动力才是第一生产力！
每次热点都蹭不上热乎的…
让我再炒炒冷饭❤️…
	
#双女主
#氛围感
#来拍照了
#梦核是一场浪漫逃离
#拍照姿势不重样",1,0.0
nc_00093,"🏝️国内【新西兰】藏在浙江的小众海岛
🌊江浙沪小众海岛天花板！被《国家地理》安利的南麂岛超全攻略！
📍坐标：浙江温州平阳县南麂岛
🚢【如何登岛】保姆级教程
❶高铁至「平阳站」→打车15分钟到「鳌江港客运站」
❷提前3天在「南麂客运旅游」公粽号抢船票！
（快艇1.5h/普通船2.5h 💰130起）
⚠划重点：每天限流1500人！6-8月旺季必须提前订！
❸上岛门票80元，环岛公交45元/3日通票（建议买！招手即停）
💡【注意事项】血泪经验！
✅必带：防晒霜/驱蚊水/晕船药/洞洞鞋
✅岛上民宿条件一般，推荐住大沙岙附近
✅晴天海水自带蓝眼泪滤镜，阴天劝退！
✅岛上信号弱，备500现金应急
✅爱护生态！贝壳不能带走会被罚款！
📸【游玩路线】2天1夜精华版
DAY1：
▫大沙岙沙滩：国内唯一贝壳沙滩！果冻海+奶油沙，下午4点后拍ins风沙滩大片
▫马祖岙日落：渔港暮色美到窒息，退潮时能赶海
▫迷途后隆洞穴酒店：不住宿也能喝悬崖咖啡☕270°观海露台绝绝子
DAY2：
▫三盘尾日出：5点坐首班车追海上日出！绿野仙踪草坪+礁石群超出片
▫沿海彩虹公路：租电瓶车骑行（30/h）偶遇羊群超治愈
▫避雷指南：不要去「美龄居」超无聊！
🦞【海鲜控尖叫指南】
✔大黄鱼必吃！推荐清蒸/家烧
✔沙蛤汤鲜掉眉毛，当地渔民说这是「南麂三宝」之一
✔大沙岙排挡的海鲜炒粉干锅气十足
✔岛上物价偏高（人均100+）备好肠胃药
🌤【最佳季节】亲测避坑！
✅5-9月海水最蓝（7-8月旺季住宿翻3倍！）
✅错峰选5月下旬/9月上，人少景美
❌台风天随时停航，出行前看天气预报！
📌总结：不用去三亚！江浙沪3h直达的蓝海秘境，超适合情侣/亲子/摄影党！现在人还不多速冲！
收藏这篇！艾特闺蜜一起承包整片蔚蓝💙
体验新西兰同款海岛风情
#我的宝藏小众岛屿 #小众旅游目的地 #山海治愈一切我们治愈山海 #小众旅游 #南麂岛",1,0.0
nc_00096,"🇭🇰香港女攝膠卷互勉拍攝
買了一部新的膠卷相機，想找一個女生互勉～☺️
上面的圖片為本人拍攝（富士xt4）
-想找比較日系可愛的女生，表情豐富，鏡頭前面放得開，可以留言發圖片給我，適合的我會聯絡～
- 妝造需要自己化，服裝、拍攝風格可以一起討論
- 版權：會發佈在社交平台，介意勿擾，如果使用我的成品，請記得@我 ～
- 返圖：會先刪除廢片，其他底片jpg全送，另外會選幾張調色
-約好了日子不要臨時取消
#香港拍照 #香港女攝 #互勉约拍",1,0.0
