error_type,meaning,extraction_goal,term,target_docfreq,contrast_docfreq,target_rate,contrast_rate,precision_like,log_odds,score,suggested_target_label,suggested_frame,suggested_cue_type,suggested_use
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,前台,4,11,0.0213,0.0013,0.2667,2.8494,2.5864,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,材，,4,11,0.0213,0.0013,0.2667,2.8494,2.5864,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,道有,6,21,0.0319,0.0026,0.2222,2.6011,2.5045,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,到底在,5,16,0.0266,0.002,0.2381,2.6939,2.499,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,底在,5,16,0.0266,0.002,0.2381,2.6939,2.499,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的，很,5,16,0.0266,0.002,0.2381,2.6939,2.499,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,不掉,4,12,0.0213,0.0015,0.25,2.7659,2.383,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,慢慢的,4,12,0.0213,0.0015,0.25,2.7659,2.383,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,扔了,4,12,0.0213,0.0015,0.25,2.7659,2.383,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,是我太,4,12,0.0213,0.0015,0.25,2.7659,2.383,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了，感觉,5,17,0.0266,0.0021,0.2273,2.6349,2.3555,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,人开,5,17,0.0266,0.0021,0.2273,2.6349,2.3555,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,还不如,5,17,0.0266,0.0021,0.2273,2.6349,2.3555,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,一声,5,18,0.0266,0.0022,0.2174,2.5792,2.226,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了，感,5,18,0.0266,0.0022,0.2174,2.5792,2.226,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,叫了,4,13,0.0213,0.0016,0.2353,2.6888,2.2065,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,咋办,4,13,0.0213,0.0016,0.2353,2.6888,2.2065,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,在考,4,13,0.0213,0.0016,0.2353,2.6888,2.2065,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,，我为,4,13,0.0213,0.0016,0.2353,2.6888,2.2065,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,全家,4,14,0.0213,0.0017,0.2222,2.6173,2.0521,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,活下,4,14,0.0213,0.0017,0.2222,2.6173,2.0521,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的走,4,14,0.0213,0.0017,0.2222,2.6173,2.0521,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,作经验,4,15,0.0213,0.0018,0.2105,2.5504,1.916,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,工作经验,4,15,0.0213,0.0018,0.2105,2.5504,1.916,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,意见，,4,15,0.0213,0.0018,0.2105,2.5504,1.916,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,（因为,4,15,0.0213,0.0018,0.2105,2.5504,1.916,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,江苏,4,16,0.0213,0.002,0.2,2.4878,1.7951,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,（因,4,16,0.0213,0.002,0.2,2.4878,1.7951,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,要自,6,30,0.0319,0.0037,0.1667,2.2503,1.7352,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,学生大学,5,23,0.0266,0.0028,0.1786,2.3394,1.7327,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,无所谓,5,23,0.0266,0.0028,0.1786,2.3394,1.7327,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,果一,5,23,0.0266,0.0028,0.1786,2.3394,1.7327,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,只剩,4,17,0.0213,0.0021,0.1905,2.4288,1.6872,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,工作经,4,17,0.0213,0.0021,0.1905,2.4288,1.6872,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,不干,4,18,0.0213,0.0022,0.1818,2.3731,1.5902,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,作经,4,18,0.0213,0.0022,0.1818,2.3731,1.5902,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,是假,4,18,0.0213,0.0022,0.1818,2.3731,1.5902,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,问：,4,18,0.0213,0.0022,0.1818,2.3731,1.5902,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,学生大,5,25,0.0266,0.0031,0.1667,2.2575,1.5867,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,的结果,6,33,0.0319,0.004,0.1538,2.1561,1.5662,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,非要,6,33,0.0319,0.004,0.1538,2.1561,1.5662,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,如图,6,34,0.0319,0.0042,0.15,2.1266,1.5162,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,群里,6,34,0.0319,0.0042,0.15,2.1266,1.5162,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,慢的,4,19,0.0213,0.0023,0.1739,2.3204,1.5027,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,着他,6,35,0.0319,0.0043,0.1463,2.0979,1.4689,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,就看,6,36,0.0319,0.0044,0.1429,2.07,1.4242,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了，只,4,20,0.0213,0.0025,0.1667,2.2702,1.4234,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,其中一,4,20,0.0213,0.0025,0.1667,2.2702,1.4234,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,走了，,4,20,0.0213,0.0025,0.1667,2.2702,1.4234,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,生大学,5,28,0.0266,0.0034,0.1515,2.1459,1.4046,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,了没,6,37,0.0319,0.0045,0.1395,2.0429,1.3818,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,走了,11,89,0.0585,0.0109,0.11,1.7649,1.3735,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,19:,4,21,0.0213,0.0026,0.16,2.2225,1.3512,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,反应过来,4,21,0.0213,0.0026,0.16,2.2225,1.3512,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,就是为了,4,21,0.0213,0.0026,0.16,2.2225,1.3512,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,应过来,4,21,0.0213,0.0026,0.16,2.2225,1.3512,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
neutral_to_down,DOWN false positive,extract neutralizers for ordinary negative/self-deprecating/non-comparative text,算了，,4,21,0.0213,0.0026,0.16,2.2225,1.3512,NEUTRAL,tutorial_information,neutralizer_frame,add as neutralizer or prompt suppression rule; do not use as directional cue
